height	width	red	green	blue	type
99	93	0.7157928417489707	0.683700501104015	0.3555273491729805 	 1
99	92	0.716133610825378	0.6834528090753718	0.3550856264967695 	 1
99	92	0.7151121662099278	0.6829212074862445	0.3541770229218452 	 1
99	92	0.7150995873437845	0.6824671823534748	0.3537424662214467 	 1
99	91	0.7148596693579381	0.6829825067281812	0.35268967063949813 	 1
99	92	0.7153118025259536	0.6829410166674652	0.3539404786636202 	 1
99	91	0.714659095453272	0.6829586382479571	0.35253382386265225 	 1
99	90	0.7133343444583683	0.6827861284288441	0.35169163879420706 	 1
99	91	0.7158478893740888	0.6832814239232807	0.3531284784656227 	 1
81	99	0.6770392519909829	0.6462871834476923	0.33336435735714937 	 1
94	99	0.6637973803542355	0.6342708020624305	0.3417995186256081 	 1
94	99	0.6631383604589631	0.6343222803955779	0.34124175109700244 	 1
94	99	0.6639772000599989	0.6346788561082732	0.34270015078907734 	 1
93	99	0.6635725059254464	0.6350404007756943	0.3424956905839262 	 1
94	99	0.6647957878862173	0.635448090759767	0.3438129964907843 	 1
94	99	0.6646285905725128	0.636125597824223	0.3433348369618266 	 1
93	99	0.6659191092012264	0.6367822056458687	0.3451488493398741 	 1
93	99	0.6650743573315163	0.6366014874169708	0.34448274277310603 	 1
93	98	0.6666650437247593	0.6372973689406781	0.34645427766913117 	 1
94	99	0.6660244364628176	0.6375765456472375	0.3455357072064576 	 1
81	99	0.6935362157481281	0.6569672464702289	0.3342129679366352 	 1
94	99	0.66722764679421	0.6379815299939132	0.3476245666957745 	 1
94	99	0.6676121060559295	0.639247869200148	0.3482509107504166 	 1
94	99	0.6697460900398906	0.6407263766647662	0.35065904725722397 	 1
94	99	0.6702175397522186	0.6418200465610467	0.35060363260538896 	 1
95	99	0.6713347346295315	0.6419471834976762	0.3523806579909952 	 1
96	99	0.6711141299453773	0.64255166966406	0.35282951390764994 	 1
95	99	0.6728081795720963	0.6436145718340955	0.3556720811649062 	 1
95	99	0.6726769766478391	0.6443801163150468	0.3565140097226377 	 1
95	99	0.6739767140466028	0.6454002633967686	0.35943217533200117 	 1
95	99	0.674228642767968	0.6463344139153784	0.3595657738750937 	 1
81	99	0.69445305720498	0.6579505530042276	0.3341010065554485 	 1
96	99	0.6744717703595194	0.6456695705805251	0.36039215686274556 	 1
96	99	0.6739221085051292	0.6459656997714512	0.3602202700930906 	 1
96	99	0.6743425111980269	0.6454261704681866	0.3619403890588498 	 1
96	99	0.6734911676847852	0.6453786680723945	0.36149389645156993 	 1
95	99	0.6742388572519316	0.6453684556570055	0.3634100043478725 	 1
95	99	0.6733061068519969	0.6452702613052252	0.3635547276157726 	 1
95	99	0.6735998384173395	0.6446026607986641	0.3646309377641004 	 1
94	99	0.6725906804882754	0.6443146512875385	0.36390969663799466 	 1
93	99	0.6731091640749528	0.6436583843315604	0.36576151779643107 	 1
91	99	0.6713476260263905	0.6427300623367345	0.3634006429664215 	 1
81	99	0.6966054959257479	0.6594518398426937	0.33578081406894533 	 1
91	99	0.6723829008416679	0.6431355062833687	0.36560525518174003 	 1
90	99	0.6701446108284964	0.6415030689498691	0.3628262998256553 	 1
89	99	0.6703390141103163	0.640698185816382	0.36380001221672503 	 1
88	99	0.6692176140992384	0.6405359352748388	0.3630921064905509 	 1
86	99	0.6692200954455846	0.6399172632015763	0.36428052702562547 	 1
86	99	0.6674052406358207	0.6390090151375265	0.36221870211821766 	 1
86	99	0.6675492786282275	0.6385927422488142	0.36203279198072924 	 1
86	99	0.6676139647362318	0.6388598844774191	0.3615714686994513 	 1
86	99	0.6674301636249614	0.6384088749248457	0.3613564515816222 	 1
86	99	0.6673229475910032	0.638679315224363	0.36027759780552077 	 1
81	99	0.6973415571297255	0.6606612166151861	0.3362727234342475 	 1
87	99	0.6669203224330756	0.6372709920653697	0.3594150773744739 	 1
87	99	0.6657109059018064	0.6370493788810124	0.3580199498586444 	 1
87	99	0.6674638298137766	0.6374454601309266	0.3583934480424907 	 1
87	99	0.6660068471833175	0.6369293495175846	0.3564469343292875 	 1
87	99	0.667457285562396	0.6374638379942135	0.35807927206191464 	 1
86	99	0.6674439652877595	0.638498517119673	0.35820125207086545 	 1
86	99	0.6674574871429102	0.6372861844163318	0.35732384849281185 	 1
86	99	0.6662964138368765	0.6367166352418464	0.3556480669068647 	 1
86	99	0.6665629444682526	0.6361853832442065	0.35572925400759003 	 1
86	99	0.6651799011093459	0.6355653393522254	0.3537331686187821 	 1
81	99	0.6990757278521155	0.6619337165760605	0.3379582727399907 	 1
86	99	0.6651713257270808	0.6345347262705611	0.35292081910631207 	 1
86	99	0.6640099221150797	0.6339642103905908	0.35130120311785307 	 1
86	99	0.6639811912225698	0.6332196201364553	0.35074681910381733 	 1
86	99	0.6632441733720341	0.6329199887325323	0.3488536576404457 	 1
85	99	0.6640392094585962	0.6323596359299631	0.3486266413822958 	 1
85	99	0.6625989333084535	0.6320946649873268	0.34686196762606747 	 1
85	99	0.6632426428043197	0.6318236810267737	0.34823430397881155 	 1
85	99	0.6620908860868857	0.6310485289488788	0.3463694322551184 	 1
85	99	0.6625458525891136	0.6311511651861619	0.3471519892259872 	 1
85	99	0.6612062157569488	0.6308102178341951	0.3451490484926148 	 1
81	99	0.6993989621101795	0.6630148321165976	0.3378523564268708 	 1
85	99	0.6620195863601342	0.6304892907233325	0.34592912450627494 	 1
85	99	0.6622066997283552	0.6312888253322209	0.34515976251806674 	 1
84	99	0.6629935514479585	0.6314018889950118	0.3462772565250239 	 1
85	99	0.6631500193910291	0.631906947485426	0.3448213734956687 	 1
84	99	0.6643270273714171	0.6325349096684162	0.34692238600940506 	 1
84	99	0.66451271383198	0.6331042552796299	0.3468823715150731 	 1
84	99	0.6656684604636603	0.6338206636739068	0.34753500072805255 	 1
84	99	0.6656468734065726	0.6346124013040987	0.346852701679569 	 1
84	99	0.6672146237196825	0.635748174506097	0.34858284838825304 	 1
84	99	0.6679999506875988	0.6366508250580959	0.3482762234098295 	 1
81	99	0.7016653325784338	0.6648880992821949	0.34044825364596604 	 1
84	99	0.6690760448408611	0.6373052259795428	0.34949567923532243 	 1
84	99	0.6692868133701629	0.6381867843260843	0.34944352780507143 	 1
83	99	0.6701856671872276	0.6386597889356864	0.35081286577382415 	 1
83	99	0.6707090838917031	0.6395541888907864	0.3500844674752771 	 1
83	99	0.6723524029343685	0.6406182818678892	0.3519831055302798 	 1
83	99	0.6731641986683248	0.6418093799767599	0.35228072175099706 	 1
83	99	0.6749629742148624	0.6432638387827687	0.35390004936771396 	 1
83	99	0.6753079599715525	0.6444160824951737	0.3532205628365339 	 1
83	99	0.6780414978794617	0.646614429800371	0.3569679795616927 	 1
82	99	0.6782511510612687	0.6473313846486946	0.35639467868992386 	 1
81	99	0.701809304623705	0.6654918864097354	0.34058615488635824 	 1
83	99	0.6818983928916118	0.6501360531510152	0.3601149446758703 	 1
83	99	0.6829128977283366	0.651898670961539	0.3602224844092371 	 1
82	99	0.685923666062859	0.6541748498426918	0.36384784059490954 	 1
82	99	0.6874852168147372	0.6558519099397194	0.3645885731954955 	 1
83	99	0.6898519915861503	0.6583619806379327	0.3668284960085293 	 1
82	99	0.6916425167130463	0.6605872756933114	0.36812525989188555 	 1
83	99	0.6946318893058979	0.6631059477333731	0.37007776499506556 	 1
83	99	0.6961498412938087	0.6649742200746807	0.37078862348725844 	 1
83	99	0.6992717987516547	0.6673066010970298	0.37364226719626836 	 1
83	99	0.7010919224280104	0.6694937852678928	0.37435056523415067 	 1
81	99	0.7040662939582855	0.6675545321794326	0.3430016358840771 	 1
83	99	0.7045015100001891	0.6721539503757584	0.37660924234078574 	 1
83	99	0.7062599760732899	0.6740630027702936	0.3766102135950679 	 1
83	99	0.7090542099192608	0.676312153820804	0.3802761828713391 	 1
85	99	0.7098784087821638	0.677931941887762	0.3801064190272096 	 1
84	99	0.7121211836689973	0.6795605840101399	0.38149570442702274 	 1
84	99	0.7133883728930154	0.681510460643587	0.3822816399286993 	 1
84	99	0.7158987162760415	0.6833616484730152	0.3847993066701712 	 1
84	99	0.7175889753894857	0.6856755634249234	0.38625108906438876 	 1
84	99	0.720371740480939	0.6883024121923881	0.38886089700965615 	 1
84	99	0.7217960734325589	0.6900811057373865	0.3892044389457507 	 1
81	99	0.7045159821805992	0.6684557604136175	0.34361135498975753 	 1
81	99	0.6794582303509635	0.64770736529906	0.33295172186521704 	 1
84	99	0.7249545001888665	0.6925992176842073	0.3923397985209051 	 1
85	99	0.726249229059421	0.6941451261289312	0.39292139154011063 	 1
85	99	0.7293306245958239	0.6970673645936275	0.3945233476091125 	 1
86	99	0.7303692386045321	0.698299854701238	0.3945104030917184 	 1
86	99	0.7327159662154671	0.7001511980574784	0.39743053122913596 	 1
86	99	0.7342443503459759	0.7022125126987973	0.39862148741507963 	 1
87	99	0.735865620286575	0.7029871323529405	0.3990826498868782 	 1
87	99	0.7360085484426461	0.7037440648080273	0.3995666905104638 	 1
87	99	0.7380213957385532	0.7050013866515604	0.4015465590389035 	 1
87	99	0.7374059365477037	0.7049240236798535	0.400033760672371 	 1
81	99	0.706442298312359	0.6702767209703112	0.3454843429909283 	 1
88	99	0.7387197590298503	0.7060286064995769	0.4016587010710752 	 1
89	99	0.738027728492788	0.7054603976161221	0.4002468040580503 	 1
89	99	0.7387334516173044	0.7058033074018462	0.4018356762658663 	 1
88	99	0.737738328359399	0.7052683786118011	0.40042128786388814 	 1
88	99	0.7381378399125609	0.705033659512414	0.3996290176673203 	 1
87	99	0.7361054464934299	0.7038518427754958	0.39882020357614856 	 1
87	99	0.7347651101073818	0.7021693409960325	0.3982512873688467 	 1
88	99	0.7325707263429592	0.7003345019366645	0.39572354348094513 	 1
88	99	0.7296192028448645	0.6964715179300335	0.3935996327705778 	 1
88	99	0.7272626729183562	0.6943685296591536	0.3912214373652091 	 1
82	99	0.7065844093735044	0.6711563845050206	0.3456834050693454 	 1
88	99	0.7260127601495193	0.6926592607530407	0.3904687586765221 	 1
87	99	0.7236057981474783	0.6905918440996022	0.3873902321664867 	 1
87	99	0.7224268669426787	0.688679513080451	0.38684012647104166 	 1
86	98	0.7210565538311188	0.6877897034858723	0.3850496767071445 	 1
86	99	0.7199075452965981	0.685963018118639	0.3849497393894273 	 1
86	99	0.7182492309888955	0.6848833058631075	0.3833738402753858 	 1
86	99	0.7184155164772039	0.6842743974380571	0.3821144758444612 	 1
86	99	0.7170754234220728	0.6836540981765067	0.3810524082325488 	 1
86	99	0.716587107686524	0.6823084633214295	0.38080749232600436 	 1
87	99	0.7145874003953478	0.6810416589929638	0.37835647721831384 	 1
82	99	0.7076412448328954	0.6726461324184276	0.34760252748867587 	 1
87	99	0.7151316132395089	0.680425577580523	0.3791399530883506 	 1
87	99	0.7136758034983105	0.6801158129449174	0.3774532807022388 	 1
87	99	0.7122773936727418	0.6782619144452238	0.3754569206689591 	 1
87	99	0.7116412354415441	0.677911690992185	0.3747948302127872 	 1
86	99	0.7113647786524574	0.6770419568991289	0.37470560483982873 	 1
86	99	0.7110095181914814	0.6775287112651378	0.3733017494054973 	 1
86	99	0.7126787165217915	0.6783222186450801	0.3750920602799369 	 1
86	99	0.7128353892895044	0.6791903071122649	0.37431213929255597 	 1
86	99	0.7133010093617531	0.6794364650992577	0.37357789772207495 	 1
86	99	0.7130277952657711	0.679767151160137	0.37300583642794816 	 1
82	99	0.7084516786132942	0.6743355689221123	0.34711327196674197 	 1
88	99	0.7123665307707236	0.6780307442508939	0.37084884959084174 	 1
88	99	0.7124397204137125	0.6789384366885426	0.370623577898313 	 1
88	99	0.7130321063071601	0.6788128799714438	0.3707918619551674 	 1
88	99	0.7122652134104421	0.6788122380087331	0.3694149239585437 	 1
88	99	0.7133870510493655	0.6793929138207656	0.3706335358707506 	 1
88	99	0.7129195361962827	0.6796794899913714	0.3689889020485154 	 1
88	99	0.7135455438934296	0.6792233655116274	0.3687856203419557 	 1
88	99	0.7122864928522913	0.6785769342078474	0.36739877304129337 	 1
88	99	0.7126952524599574	0.6784445880916453	0.36737369819722804 	 1
88	99	0.7124359007469508	0.6788991141605172	0.366633092575535 	 1
82	99	0.7107037752223212	0.6759194679014825	0.3504062150746309 	 1
90	99	0.7129365721087967	0.6787643465175288	0.36683736495743796 	 1
90	99	0.7123101491815521	0.6781271613893608	0.3655307950538978 	 1
90	99	0.7135112359550541	0.6788786076228233	0.36600903282661423 	 1
90	99	0.7126531647384087	0.6785642416674232	0.3641854323621763 	 1
92	99	0.7126346085438002	0.6780018109497773	0.36401384083045013 	 1
92	99	0.7118954248365995	0.6776831749882072	0.3633582642679068 	 1
92	99	0.7124456725795411	0.6774897422807107	0.36316297010607557 	 1
92	99	0.7110064274672513	0.6765877471320468	0.3610652781167795 	 1
93	99	0.7105749508475462	0.6753366278760814	0.3607003560231687 	 1
93	99	0.7087041773231016	0.6741480179028124	0.35882352941176526 	 1
82	99	0.7114104398083694	0.6773720945861607	0.35071061230106587 	 1
93	99	0.7089946324299825	0.6731002473423413	0.3588039671246393 	 1
93	99	0.7073222493545973	0.6720969028795227	0.35646462448522437 	 1
94	99	0.707479212747589	0.6720727953967603	0.3567168604361328 	 1
93	99	0.7055916466435274	0.6704366796918175	0.35476307976085514 	 1
95	99	0.7060952794401872	0.6697747733779854	0.35429212275316085 	 1
95	99	0.7041897720271083	0.6687237556760222	0.35249693222945383 	 1
95	99	0.7045994026749752	0.6681256979613033	0.3530409037787301 	 1
95	99	0.7031494382139454	0.6671821144814793	0.351501567169619 	 1
95	99	0.7031802838032115	0.6663723406472039	0.35247390135650464 	 1
94	99	0.7015751249724895	0.6648829922134533	0.3494629064880897 	 1
83	99	0.7129264894177899	0.6789140368055021	0.35314076975220343 	 1
94	99	0.7014269307616054	0.6637503998657496	0.3494496274037833 	 1
95	99	0.6995312075842036	0.6627659796612997	0.349368330931947 	 1
95	99	0.6993868055341559	0.6613759385367557	0.3477562423607475 	 1
95	99	0.6977030519052261	0.6605182054499592	0.346314900780362 	 1
94	99	0.6973137963524305	0.6592922699798698	0.34701761845147683 	 1
94	99	0.6954553341851609	0.6577645271034129	0.34495554188422556 	 1
95	99	0.6956220707012322	0.6568969015241983	0.34473284795254105 	 1
96	99	0.6929238421826114	0.6550049616259063	0.34200952129730855 	 1
95	99	0.693535687299085	0.6545187689706848	0.34349816216493173 	 1
94	99	0.6915165531310132	0.6532920095023835	0.3423999286796829 	 1
83	99	0.7136614184357064	0.6800331665583089	0.35378855690922884 	 1
94	99	0.691672957953234	0.6522842612981021	0.34167610359651907 	 1
94	99	0.6893269401527256	0.6507082641261086	0.33974531741306035 	 1
94	99	0.689149664399697	0.6496118436706592	0.3392760864847342 	 1
94	99	0.6873943621585824	0.648388257190672	0.3372564660003864 	 1
94	99	0.6872331617549414	0.6471702583569613	0.33673574063804296 	 1
94	99	0.6849481045232283	0.6456955448051287	0.33481969665100875 	 1
93	99	0.6839602725266279	0.6447611127104453	0.3337123756517292 	 1
92	99	0.6821064518843666	0.6432480122050199	0.33169749140137894 	 1
93	99	0.6817810346887564	0.641875555909567	0.3308890570446193 	 1
93	99	0.6806483025058867	0.6412225132968161	0.32884390463337876 	 1
83	99	0.7155131715607586	0.6817883108299493	0.3562364271551323 	 1
92	99	0.681080307656588	0.6408452187153255	0.33014931981328993 	 1
92	99	0.6797281591011809	0.6403010051440988	0.3274348378209686 	 1
92	99	0.6800230680507494	0.6395069874735115	0.3276623481129803 	 1
91	99	0.6786908356852316	0.6388344455141118	0.3250881104994807 	 1
91	99	0.6804542828804667	0.6395083325158848	0.32699320973525653 	 1
90	99	0.6791751557924354	0.6390124905600916	0.32522234718215426 	 1
90	99	0.6801499993081208	0.6395666071650956	0.3259783857085537 	 1
88	99	0.6787577854671272	0.6387312572087652	0.3243823529411771 	 1
86	99	0.6787137113732536	0.638943935156183	0.3242920206930836 	 1
86	99	0.6773675084278802	0.6381993527622029	0.3219154248561617 	 1
83	99	0.7159901645545672	0.6830515099930639	0.3571975285290971 	 1
81	99	0.6801539184468823	0.6485546321763157	0.332370521528538 	 1
86	99	0.679114762233601	0.6391068700692656	0.3230806943908838 	 1
84	99	0.678209763546229	0.6390268632611739	0.3227355658163564 	 1
84	99	0.6797338071714523	0.6395375736883396	0.3229535495995018 	 1
83	99	0.6794037196535891	0.639832158124714	0.3223157130913512 	 1
83	99	0.6812565404813788	0.6410987048646778	0.3255490804123188 	 1
81	99	0.6805190663184959	0.6413871004179371	0.3245865475976908 	 1
81	99	0.6817924328053274	0.6420036350128682	0.3253966674626554 	 1
81	99	0.6813781777486405	0.6419697902801779	0.32392408500043085 	 1
81	99	0.6833642131267189	0.6432251054371549	0.32556747812818965 	 1
81	99	0.6831323751965889	0.6435770878050221	0.32436258848587385 	 1
84	99	0.7181035016659844	0.6844450224815121	0.35888855858199276 	 1
81	99	0.6841408022977368	0.6452722799181821	0.3259941436678826 	 1
81	99	0.6842608555731782	0.6458720416654349	0.32512897304291055 	 1
81	99	0.6863742551906965	0.6472386277134679	0.3262947213691371 	 1
81	99	0.6862391154021354	0.6480629758171024	0.32580481298319136 	 1
81	99	0.6880987693123666	0.648750159606337	0.32715599514141974 	 1
81	99	0.6881875020458932	0.6493895053847913	0.32639497201217765 	 1
81	99	0.6901522875816989	0.6508784313725486	0.32883594771241864 	 1
81	99	0.6907707008036855	0.6518266184978658	0.32792219691615015 	 1
81	99	0.6924697920439596	0.6537618408987815	0.33020860865564455 	 1
81	99	0.6930990832273004	0.6550422498450287	0.33000032625362996 	 1
83	98	0.718733994726558	0.6859210501356285	0.36053392011432167 	 1
81	99	0.695276795540534	0.6566439395419398	0.3325531873327216 	 1
89	99	0.5660352368883618	0.5486849527858392	0.2815135783291781 	 1
93	99	0.5733224342649934	0.5418670942455017	0.27852726339065886 	 1
93	99	0.5747048062967652	0.542583217198002	0.2804716800386336 	 1
93	99	0.5741714838502766	0.543112281780925	0.2796889663493772 	 1
92	99	0.5761795448016256	0.5439730650578724	0.2825484020802629 	 1
94	99	0.5748411932074208	0.5434125114261065	0.27976774426119816 	 1
93	99	0.5759385557765778	0.5436771810173338	0.28298285497774045 	 1
94	99	0.5748420658586012	0.5432645316190985	0.28046986536550167 	 1
94	99	0.5756320202989137	0.5435761363987984	0.28236738146073836 	 1
94	99	0.5746311907270811	0.5431078121448782	0.2814221368210092 	 1
94	99	0.5752596906749501	0.5430339739856334	0.28284371966608496 	 1
89	99	0.5514063415498232	0.5344713785444685	0.2698682363841999 	 1
94	99	0.5747157664860618	0.5427708692344704	0.2823524236825906 	 1
94	99	0.5756188612228629	0.5428711225710239	0.2842324360428095 	 1
94	99	0.5742609101880333	0.5423973216023664	0.28296907644593294 	 1
94	99	0.5754046062869596	0.5423700591347648	0.28443718228032033 	 1
94	99	0.574420040575108	0.5417601917718659	0.28337198864727237 	 1
94	99	0.5745972902599408	0.5411868547233534	0.2845169949351388 	 1
93	99	0.5734152829040546	0.5408756699589985	0.2836911319616618 	 1
93	99	0.5738829587940341	0.5406423634638834	0.28513242402259786 	 1
94	99	0.5724941000313459	0.5400190146080887	0.28414663526924877 	 1
93	99	0.5727475666048196	0.5395387233003391	0.28415419775599454 	 1
89	99	0.5505105869302794	0.5328907159092143	0.2693017084815075 	 1
93	99	0.5709684634309994	0.5384850518154023	0.2820712315344391 	 1
94	99	0.5716181080989821	0.5386242561668986	0.2839565817054074 	 1
94	99	0.570613713531023	0.537868459502602	0.2825427280432198 	 1
93	99	0.5706362924316641	0.5373573884530114	0.28395289869502355 	 1
94	99	0.5692955700798839	0.5365250544662304	0.2827093059446007 	 1
93	99	0.5698684402671019	0.5360638283749516	0.2842391174479278 	 1
94	99	0.5681515601090561	0.5349748720298894	0.2827677274527937 	 1
94	99	0.5686523399522441	0.5346648933274216	0.2832997591473461 	 1
94	99	0.5680073007650768	0.5344491889047033	0.28220568142634594 	 1
94	99	0.568564191510268	0.5340385208691435	0.28310635109524507 	 1
89	99	0.5487304499069201	0.5318114494585081	0.26755588167352934 	 1
95	99	0.5668527930350754	0.5333064906189773	0.28077225982734616 	 1
94	99	0.568676101825183	0.5341836879928161	0.28318311091098775 	 1
95	99	0.5670648956356737	0.5332791903858313	0.2805672359266294 	 1
95	99	0.5681855983336997	0.5336685144600574	0.2820738763469813 	 1
95	99	0.5675854298526203	0.5335571637062073	0.28176412614152296 	 1
95	99	0.5676583189734797	0.5330200734313598	0.28173300033654003 	 1
95	99	0.5671362853665808	0.532969252599314	0.2805931334676551 	 1
94	99	0.5683754128544609	0.5335306254728942	0.28252027796499957 	 1
93	99	0.5670867782217126	0.5329941848965539	0.2814161952608891 	 1
94	99	0.5682753437421176	0.5331933140806853	0.2820605480312373 	 1
89	99	0.5485037548666652	0.5312004170264061	0.2676625344128242 	 1
94	99	0.5671953019340444	0.5327342476460816	0.28054951327501954 	 1
93	99	0.5677836223643502	0.5326167361970932	0.28144286807094543 	 1
93	99	0.5669379982401532	0.5326582876955204	0.28007879910169076 	 1
94	99	0.5686612091034409	0.5336197658925315	0.2814496556415711 	 1
93	99	0.56729268286297	0.5328149259436719	0.2792320239619423 	 1
93	99	0.568314604390315	0.5330382740075755	0.28097756712076577 	 1
93	99	0.5669585650505201	0.5330320357170834	0.2793671183520019 	 1
92	99	0.5687144901533594	0.5335271690375497	0.2806618181041485 	 1
93	99	0.567916380154612	0.5332817611635514	0.27904242462128365 	 1
93	99	0.5688332460657967	0.5336735464745215	0.2797375200910715 	 1
88	99	0.5464924365771857	0.529422897618948	0.2652711560138611 	 1
93	99	0.5684324127528991	0.5342123056118998	0.27918968117751136 	 1
92	99	0.5709179528838335	0.535513398427337	0.2815798835104045 	 1
92	99	0.5697730063947817	0.535611209926735	0.28049220768220967 	 1
92	99	0.571349306564802	0.536173783675749	0.28189973977980626 	 1
92	99	0.5709689624061739	0.5364590526535803	0.2811983246948767 	 1
92	99	0.5724087358520645	0.5372697805409424	0.28109516977522764 	 1
92	99	0.5725564247819437	0.5380202795982157	0.2812178337749998 	 1
92	99	0.5739006821845785	0.5385594442988475	0.28241435631900985 	 1
92	99	0.5741525266500213	0.5395538804870419	0.28176984770658803 	 1
91	99	0.5763949552820155	0.5412677703675489	0.28482289733637 	 1
88	99	0.5470000443616356	0.5293857022446984	0.266331736314436 	 1
91	99	0.5766501156415268	0.5418541461126656	0.28486632486373764 	 1
92	99	0.5787965857303733	0.5430188500520982	0.2863913359224532 	 1
91	99	0.5788342660815178	0.5438262806833892	0.28652950571056673 	 1
91	99	0.5807477840451244	0.5450008058017729	0.28790706419554174 	 1
91	99	0.5811848200451188	0.5462364555485084	0.2884582139120154 	 1
90	99	0.58397385620915	0.5486432461873639	0.29195969498910723 	 1
91	99	0.5839368460836211	0.5491787701913939	0.2911776682982145 	 1
90	99	0.5872286911717169	0.5516042904209753	0.2946494680432088 	 1
90	99	0.5870396740796187	0.5517162626566741	0.2939733480887174 	 1
90	99	0.5897131987123202	0.5534679543459172	0.29629196067592384 	 1
88	99	0.5450292105518779	0.5281695183381204	0.2635449537210504 	 1
90	99	0.5893152404449634	0.5543008483746699	0.2960935809202274 	 1
90	99	0.5911213862793931	0.5549887931923392	0.2973847164107831 	 1
89	99	0.5915505657757524	0.5562874268059602	0.29808070498618466 	 1
91	99	0.5932655701545079	0.5567482157817158	0.2980986012577019 	 1
90	99	0.5939453537701345	0.5583353650938133	0.29937746858898334 	 1
90	99	0.5954616893744783	0.5594110059723171	0.30098960535015595 	 1
90	99	0.5958685887815337	0.5603657102063001	0.30068928964497155 	 1
90	99	0.5976268734854249	0.5618097720783879	0.30328470501880966 	 1
90	99	0.5983153140010481	0.5630201157343625	0.30288417378524896 	 1
90	99	0.6007146329606222	0.5647345108842435	0.30423972343758476 	 1
88	99	0.5445921019419223	0.5266718258954446	0.2638329741289647 	 1
90	99	0.6008779149519891	0.5658290970709271	0.3050463971596875 	 1
90	99	0.6033304557593161	0.567632402021294	0.30738675939447285 	 1
90	99	0.6043058672824055	0.56919636369508	0.30750512667323365 	 1
90	99	0.6065796873242603	0.5710156337869754	0.3110405921450803 	 1
90	99	0.6074852673309757	0.5722254366227363	0.3108287795992718 	 1
90	99	0.6095669509239703	0.5740433855098628	0.3125406369727946 	 1
89	99	0.6105537702016666	0.5758881336522313	0.31413370154545034 	 1
89	99	0.6128258748083087	0.5774180409651661	0.31654762002389186 	 1
90	99	0.6133867971183014	0.5786914738628921	0.31641792640710054 	 1
90	99	0.6156161796141568	0.580123013866482	0.3182404575966018 	 1
88	99	0.5422544583444238	0.5255290125099811	0.26147746428888374 	 1
90	99	0.6159154118985474	0.5812310780967673	0.3186637221441482 	 1
90	99	0.6176781483506464	0.5823797424929508	0.3193285734195268 	 1
90	99	0.6186539480657123	0.5835862600568477	0.3200532082885027 	 1
90	99	0.6206818351999824	0.5853668581453306	0.3225565076003127 	 1
90	99	0.621163970287747	0.5865301249228744	0.32249279496569144 	 1
90	99	0.6230662259448236	0.5878657082036304	0.32437876405335786 	 1
90	99	0.6237324634173053	0.5888546016580767	0.3242595961943854 	 1
90	99	0.6252733400633469	0.5900566709931045	0.3261391617393354 	 1
90	99	0.6253932121969915	0.5906489370513157	0.3254143188819341 	 1
90	99	0.6266323849801356	0.5914637532572938	0.3274563202187196 	 1
88	99	0.5421511797140744	0.5245448723813007	0.26114442383768227 	 1
89	99	0.5643468002735345	0.5465289186398469	0.28018155713028625 	 1
90	99	0.6271157624604029	0.5921745057941373	0.32712725717417196 	 1
90	99	0.6282525622371806	0.5927138128967268	0.32871464432470515 	 1
90	99	0.6279145643056356	0.5930723212194754	0.3282988439675551 	 1
90	99	0.6292733595267124	0.594159885875499	0.3298320276491579 	 1
90	99	0.6285972113526377	0.5942097501503992	0.3279482306091052 	 1
90	99	0.6298260298834264	0.594550512981992	0.3301462284331001 	 1
90	99	0.6294226299791441	0.5949182321935395	0.33010343210131765 	 1
90	99	0.6303651784693816	0.5951837587413982	0.3308204886943258 	 1
89	99	0.6301407361123506	0.5954341234355512	0.3316698178788694 	 1
89	99	0.6311980049012851	0.5959644102921587	0.3334981505348457 	 1
88	99	0.5397789257345995	0.5228384158195849	0.2582069655057494 	 1
89	99	0.6297252629842113	0.5954871395378398	0.3317731451802686 	 1
90	99	0.6298917621628496	0.5951491647726366	0.3321391674746099 	 1
90	99	0.6287746225841805	0.5942877462258416	0.33060909300788993 	 1
89	99	0.6294025743741115	0.5948166528811681	0.33328305681246917 	 1
89	99	0.627621129977485	0.5938437279015509	0.3314606041394042 	 1
89	99	0.6278119706763148	0.5944165751995336	0.3325056574115485 	 1
90	99	0.6258626177743825	0.5927839317545195	0.33029348102877554 	 1
90	99	0.6265701096853423	0.5927386397323507	0.3320114979036978 	 1
90	99	0.6254758953824637	0.5922066503532801	0.3307443777078638 	 1
90	99	0.6253899558200338	0.5914514683341554	0.33131261701326514 	 1
89	99	0.5399140515203458	0.5222813445223409	0.2590731970180703 	 1
90	99	0.6244772564896398	0.5911587414992988	0.33114445238284285 	 1
90	99	0.6247753543761547	0.5906652263930141	0.3314953958899252 	 1
90	99	0.6233430988807996	0.5901487062634476	0.33047777080868823 	 1
90	99	0.6234263794442597	0.5895831682174348	0.33131654170695524 	 1
90	99	0.6219317160826598	0.588962528407589	0.3295312087098995 	 1
90	99	0.6223524119499353	0.5889476330343199	0.33095446005662754 	 1
90	99	0.6208156205883679	0.5882342346637418	0.32940858634416936 	 1
91	99	0.6205061783301993	0.5873114705492216	0.32808012712977536 	 1
91	99	0.6182272510756593	0.586333075643638	0.32610500724915004 	 1
91	99	0.6181650263926719	0.5857737124304402	0.3267873263143661 	 1
89	99	0.5381184064220428	0.5211601985192413	0.25696905594879765 	 1
91	99	0.6166569134617633	0.5846700425759896	0.32558902855478383 	 1
91	99	0.6164624454866464	0.5838966706075482	0.3259777170551445 	 1
